,kw,id,publishTime,viewCount,likeCount,likeratio,viewratio,comment_sentiment
0,sweet,kr8aefcNcms,2020-04-10T07:12:14Z,11701340.0,203379.0,16.279436484431283,7.696028442163222,0.35395399999999994
1,jalebirecipebykabita,kr8aefcNcms,2020-04-10T07:12:14Z,11701340.0,203379.0,16.279436484431283,7.696028442163222,0.35395399999999994
2,jalebi,kr8aefcNcms,2020-04-10T07:12:14Z,11701340.0,203379.0,16.279436484431283,7.696028442163222,0.35395399999999994
3,home,sQxn1Pykbyg,2020-04-05T16:00:11Z,6510968.0,158583.0,47.451526032315975,2.240110889043705,0.315452
4,lamb,sQxn1Pykbyg,2020-04-05T16:00:11Z,6510968.0,158583.0,47.451526032315975,2.240110889043705,0.315452
5,ingredient,sQxn1Pykbyg,2020-04-05T16:00:11Z,6510968.0,158583.0,47.451526032315975,2.240110889043705,0.315452
6,gordon,sQxn1Pykbyg,2020-04-05T16:00:11Z,6510968.0,158583.0,47.451526032315975,2.240110889043705,0.315452
7,world,sQxn1Pykbyg,2020-04-05T16:00:11Z,6510968.0,158583.0,47.451526032315975,2.240110889043705,0.315452
8,saturday,sQxn1Pykbyg,2020-04-05T16:00:11Z,6510968.0,158583.0,47.451526032315975,2.240110889043705,0.315452
9,stayhome,sQxn1Pykbyg,2020-04-05T16:00:11Z,6510968.0,158583.0,47.451526032315975,2.240110889043705,0.315452
10,cadbury,3QqnhDI7VFA,2020-04-09T16:25:04Z,4970516.0,126925.0,61.40541848089018,4.101535390920561,0.27369800000000005
11,rabbit,3QqnhDI7VFA,2020-04-09T16:25:04Z,4970516.0,126925.0,61.40541848089018,4.101535390920561,0.27369800000000005
12,bon,3QqnhDI7VFA,2020-04-09T16:25:04Z,4970516.0,126925.0,61.40541848089018,4.101535390920561,0.27369800000000005
13,egg,3QqnhDI7VFA,2020-04-09T16:25:04Z,4970516.0,126925.0,61.40541848089018,4.101535390920561,0.27369800000000005
14,test,3QqnhDI7VFA,2020-04-09T16:25:04Z,4970516.0,126925.0,61.40541848089018,4.101535390920561,0.27369800000000005
15,pastry,3QqnhDI7VFA,2020-04-09T16:25:04Z,4970516.0,126925.0,61.40541848089018,4.101535390920561,0.27369800000000005
16,creme,3QqnhDI7VFA,2020-04-09T16:25:04Z,4970516.0,126925.0,61.40541848089018,4.101535390920561,0.27369800000000005
17,saffitz,3QqnhDI7VFA,2020-04-09T16:25:04Z,4970516.0,126925.0,61.40541848089018,4.101535390920561,0.27369800000000005
18,kitchen,3QqnhDI7VFA,2020-04-09T16:25:04Z,4970516.0,126925.0,61.40541848089018,4.101535390920561,0.27369800000000005
19,claire,3QqnhDI7VFA,2020-04-09T16:25:04Z,4970516.0,126925.0,61.40541848089018,4.101535390920561,0.27369800000000005
20,chef,3QqnhDI7VFA,2020-04-09T16:25:04Z,4970516.0,126925.0,61.40541848089018,4.101535390920561,0.27369800000000005
21,join,3QqnhDI7VFA,2020-04-09T16:25:04Z,4970516.0,126925.0,61.40541848089018,4.101535390920561,0.27369800000000005
22,gaby,2ECoTEcPv4U,2020-04-10T16:25:44Z,3226512.0,78444.0,121.43034055727554,2.6624304513313874,0.28398799999999996
23,carla,2ECoTEcPv4U,2020-04-10T16:25:44Z,3226512.0,78444.0,121.43034055727554,2.6624304513313874,0.28398799999999996
24,krishna,2ECoTEcPv4U,2020-04-10T16:25:44Z,3226512.0,78444.0,121.43034055727554,2.6624304513313874,0.28398799999999996
25,melian,2ECoTEcPv4U,2020-04-10T16:25:44Z,3226512.0,78444.0,121.43034055727554,2.6624304513313874,0.28398799999999996
26,baraghani,2ECoTEcPv4U,2020-04-10T16:25:44Z,3226512.0,78444.0,121.43034055727554,2.6624304513313874,0.28398799999999996
27,chris,2ECoTEcPv4U,2020-04-10T16:25:44Z,3226512.0,78444.0,121.43034055727554,2.6624304513313874,0.28398799999999996
28,rick,2ECoTEcPv4U,2020-04-10T16:25:44Z,3226512.0,78444.0,121.43034055727554,2.6624304513313874,0.28398799999999996
29,priya,2ECoTEcPv4U,2020-04-10T16:25:44Z,3226512.0,78444.0,121.43034055727554,2.6624304513313874,0.28398799999999996
30,brad,2ECoTEcPv4U,2020-04-10T16:25:44Z,3226512.0,78444.0,121.43034055727554,2.6624304513313874,0.28398799999999996
31,delany,2ECoTEcPv4U,2020-04-10T16:25:44Z,3226512.0,78444.0,121.43034055727554,2.6624304513313874,0.28398799999999996
32,music,2ECoTEcPv4U,2020-04-10T16:25:44Z,3226512.0,78444.0,121.43034055727554,2.6624304513313874,0.28398799999999996
33,lalli,2ECoTEcPv4U,2020-04-10T16:25:44Z,3226512.0,78444.0,121.43034055727554,2.6624304513313874,0.28398799999999996
34,saffitz,2ECoTEcPv4U,2020-04-10T16:25:44Z,3226512.0,78444.0,121.43034055727554,2.6624304513313874,0.28398799999999996
35,claire,2ECoTEcPv4U,2020-04-10T16:25:44Z,3226512.0,78444.0,121.43034055727554,2.6624304513313874,0.28398799999999996
36,morocco,2ECoTEcPv4U,2020-04-10T16:25:44Z,3226512.0,78444.0,121.43034055727554,2.6624304513313874,0.28398799999999996
37,leone,2ECoTEcPv4U,2020-04-10T16:25:44Z,3226512.0,78444.0,121.43034055727554,2.6624304513313874,0.28398799999999996
38,stanek,2ECoTEcPv4U,2020-04-10T16:25:44Z,3226512.0,78444.0,121.43034055727554,2.6624304513313874,0.28398799999999996
39,join,2ECoTEcPv4U,2020-04-10T16:25:44Z,3226512.0,78444.0,121.43034055727554,2.6624304513313874,0.28398799999999996
40,recipe,Afticce_27M,2020-04-09T17:06:12Z,3005611.0,6326.0,2.9085057471264366,26.57636868293186,0.05344200000000001
41,people,Afticce_27M,2020-04-09T17:06:12Z,3005611.0,6326.0,2.9085057471264366,26.57636868293186,0.05344200000000001
