,kw,id,publishTime,viewCount,likeCount,likeratio,viewratio,comment_sentiment
0,dumpling,cnWyo34CPUY,2019-12-03T12:14:08Z,5624781.0,48788.0,20.379281537176276,4.088671434365584,0.026714
1,home,cnWyo34CPUY,2019-12-03T12:14:08Z,5624781.0,48788.0,20.379281537176276,4.088671434365584,0.026714
2,seafood,cnWyo34CPUY,2019-12-03T12:14:08Z,5624781.0,48788.0,20.379281537176276,4.088671434365584,0.026714
3,overpass,cnWyo34CPUY,2019-12-03T12:14:08Z,5624781.0,48788.0,20.379281537176276,4.088671434365584,0.026714
4,ice,AestRS2GnfA,2019-12-02T20:46:35Z,4867182.0,390401.0,90.70655204460967,10.39396436935678,0.047366
5,course,AestRS2GnfA,2019-12-02T20:46:35Z,4867182.0,390401.0,90.70655204460967,10.39396436935678,0.047366
6,online,AestRS2GnfA,2019-12-02T20:46:35Z,4867182.0,390401.0,90.70655204460967,10.39396436935678,0.047366
7,dessert,AestRS2GnfA,2019-12-02T20:46:35Z,4867182.0,390401.0,90.70655204460967,10.39396436935678,0.047366
8,plan,AestRS2GnfA,2019-12-02T20:46:35Z,4867182.0,390401.0,90.70655204460967,10.39396436935678,0.047366
9,cream,AestRS2GnfA,2019-12-02T20:46:35Z,4867182.0,390401.0,90.70655204460967,10.39396436935678,0.047366
10,warhead,Bx5hxm9iNfE,2019-12-03T17:00:03Z,4499948.0,101361.0,57.85445205479452,3.712847813735912,0.304094
11,back,Bx5hxm9iNfE,2019-12-03T17:00:03Z,4499948.0,101361.0,57.85445205479452,3.712847813735912,0.304094
12,memory,Bx5hxm9iNfE,2019-12-03T17:00:03Z,4499948.0,101361.0,57.85445205479452,3.712847813735912,0.304094
13,kid,Bx5hxm9iNfE,2019-12-03T17:00:03Z,4499948.0,101361.0,57.85445205479452,3.712847813735912,0.304094
14,feeling,Bx5hxm9iNfE,2019-12-03T17:00:03Z,4499948.0,101361.0,57.85445205479452,3.712847813735912,0.304094
15,meet,8mZfLHb39x0,2019-12-06T08:12:10Z,3576663.0,64328.0,12.164901664145235,2.234408611823603,0.06687
16,subscribe,8mZfLHb39x0,2019-12-06T08:12:10Z,3576663.0,64328.0,12.164901664145235,2.234408611823603,0.06687
17,block,Q9XiO1do-Cc,2019-12-05T16:00:10Z,3095404.0,116769.0,60.00462487153135,1.1023553912299324,0.072458
18,star,Q9XiO1do-Cc,2019-12-05T16:00:10Z,3095404.0,116769.0,60.00462487153135,1.1023553912299324,0.072458
19,producer,Q9XiO1do-Cc,2019-12-05T16:00:10Z,3095404.0,116769.0,60.00462487153135,1.1023553912299324,0.072458
20,uprising,Q9XiO1do-Cc,2019-12-05T16:00:10Z,3095404.0,116769.0,60.00462487153135,1.1023553912299324,0.072458
21,war,Q9XiO1do-Cc,2019-12-05T16:00:10Z,3095404.0,116769.0,60.00462487153135,1.1023553912299324,0.072458
22,john,Q9XiO1do-Cc,2019-12-05T16:00:10Z,3095404.0,116769.0,60.00462487153135,1.1023553912299324,0.072458
23,rim,Q9XiO1do-Cc,2019-12-05T16:00:10Z,3095404.0,116769.0,60.00462487153135,1.1023553912299324,0.072458
24,film,Q9XiO1do-Cc,2019-12-05T16:00:10Z,3095404.0,116769.0,60.00462487153135,1.1023553912299324,0.072458
25,boyega,Q9XiO1do-Cc,2019-12-05T16:00:10Z,3095404.0,116769.0,60.00462487153135,1.1023553912299324,0.072458
26,actor,Q9XiO1do-Cc,2019-12-05T16:00:10Z,3095404.0,116769.0,60.00462487153135,1.1023553912299324,0.072458
27,revenge,1oYLffFS5Pw,2019-12-04T08:00:02Z,2607100.0,41861.0,56.87635869565217,1.7928646227766785,0.109532
28,season,1oYLffFS5Pw,2019-12-04T08:00:02Z,2607100.0,41861.0,56.87635869565217,1.7928646227766785,0.109532
29,youtube,1oYLffFS5Pw,2019-12-04T08:00:02Z,2607100.0,41861.0,56.87635869565217,1.7928646227766785,0.109532
30,subscribe,1oYLffFS5Pw,2019-12-04T08:00:02Z,2607100.0,41861.0,56.87635869565217,1.7928646227766785,0.109532
31,masterchefbrasil,1oYLffFS5Pw,2019-12-04T08:00:02Z,2607100.0,41861.0,56.87635869565217,1.7928646227766785,0.109532
32,episode,1oYLffFS5Pw,2019-12-04T08:00:02Z,2607100.0,41861.0,56.87635869565217,1.7928646227766785,0.109532
33,masterchef,1oYLffFS5Pw,2019-12-04T08:00:02Z,2607100.0,41861.0,56.87635869565217,1.7928646227766785,0.109532
34,channel,1oYLffFS5Pw,2019-12-04T08:00:02Z,2607100.0,41861.0,56.87635869565217,1.7928646227766785,0.109532
35,part,1oYLffFS5Pw,2019-12-04T08:00:02Z,2607100.0,41861.0,56.87635869565217,1.7928646227766785,0.109532
36,carla,w2FP6L_vZ40,2019-12-06T17:00:05Z,2598607.0,57467.0,106.42037037037036,2.1440764023737247,0.17105400000000004
37,leone,w2FP6L_vZ40,2019-12-06T17:00:05Z,2598607.0,57467.0,106.42037037037036,2.1440764023737247,0.17105400000000004
