,kw,id,publishTime,viewCount,likeCount,likeratio,viewratio,comment_sentiment
0,today,fonju0vfk3g,2019-09-26T14:49:39Z,7824283.0,214129.0,34.82905009759271,45.04603456142152,0.084588
1,recipe,fonju0vfk3g,2019-09-26T14:49:39Z,7824283.0,214129.0,34.82905009759271,45.04603456142152,0.084588
2,cake,fonju0vfk3g,2019-09-26T14:49:39Z,7824283.0,214129.0,34.82905009759271,45.04603456142152,0.084588
3,ingredient,fonju0vfk3g,2019-09-26T14:49:39Z,7824283.0,214129.0,34.82905009759271,45.04603456142152,0.084588
4,dessert,fonju0vfk3g,2019-09-26T14:49:39Z,7824283.0,214129.0,34.82905009759271,45.04603456142152,0.084588
5,yogurt,fonju0vfk3g,2019-09-26T14:49:39Z,7824283.0,214129.0,34.82905009759271,45.04603456142152,0.084588
6,everybody,BriBDiBxaMY,2019-09-25T16:34:03Z,7343532.0,143705.0,55.22867025365104,6.057275756073077,0.16732999999999998
7,claire,BriBDiBxaMY,2019-09-25T16:34:03Z,7343532.0,143705.0,55.22867025365104,6.057275756073077,0.16732999999999998
8,version,BriBDiBxaMY,2019-09-25T16:34:03Z,7343532.0,143705.0,55.22867025365104,6.057275756073077,0.16732999999999998
9,remembers,BriBDiBxaMY,2019-09-25T16:34:03Z,7343532.0,143705.0,55.22867025365104,6.057275756073077,0.16732999999999998
10,bon,BriBDiBxaMY,2019-09-25T16:34:03Z,7343532.0,143705.0,55.22867025365104,6.057275756073077,0.16732999999999998
11,kitchen,BriBDiBxaMY,2019-09-25T16:34:03Z,7343532.0,143705.0,55.22867025365104,6.057275756073077,0.16732999999999998
12,saffitz,BriBDiBxaMY,2019-09-25T16:34:03Z,7343532.0,143705.0,55.22867025365104,6.057275756073077,0.16732999999999998
13,test,BriBDiBxaMY,2019-09-25T16:34:03Z,7343532.0,143705.0,55.22867025365104,6.057275756073077,0.16732999999999998
14,day,BriBDiBxaMY,2019-09-25T16:34:03Z,7343532.0,143705.0,55.22867025365104,6.057275756073077,0.16732999999999998
15,pocket,BriBDiBxaMY,2019-09-25T16:34:03Z,7343532.0,143705.0,55.22867025365104,6.057275756073077,0.16732999999999998
16,join,BriBDiBxaMY,2019-09-25T16:34:03Z,7343532.0,143705.0,55.22867025365104,6.057275756073077,0.16732999999999998
17,smoothie,Jpd_CUX2o98,2019-09-27T16:00:05Z,7283939.0,124722.0,12.924559585492227,6.008120767147902,0.075364
18,method,Jpd_CUX2o98,2019-09-27T16:00:05Z,7283939.0,124722.0,12.924559585492227,6.008120767147902,0.075364
19,steak,Jpd_CUX2o98,2019-09-27T16:00:05Z,7283939.0,124722.0,12.924559585492227,6.008120767147902,0.075364
20,boneless,Jpd_CUX2o98,2019-09-27T16:00:05Z,7283939.0,124722.0,12.924559585492227,6.008120767147902,0.075364
21,way,Jpd_CUX2o98,2019-09-27T16:00:05Z,7283939.0,124722.0,12.924559585492227,6.008120767147902,0.075364
22,join,Jpd_CUX2o98,2019-09-27T16:00:05Z,7283939.0,124722.0,12.924559585492227,6.008120767147902,0.075364
23,asídefácil,y-Erej1cCm4,2019-09-25T15:28:47Z,4294789.0,13.0,1.625,5.086522942858244,
24,towel,y-Erej1cCm4,2019-09-25T15:28:47Z,4294789.0,13.0,1.625,5.086522942858244,
25,kitchen,y-Erej1cCm4,2019-09-25T15:28:47Z,4294789.0,13.0,1.625,5.086522942858244,
26,fun,y-Erej1cCm4,2019-09-25T15:28:47Z,4294789.0,13.0,1.625,5.086522942858244,
27,mom,y-Erej1cCm4,2019-09-25T15:28:47Z,4294789.0,13.0,1.625,5.086522942858244,
28,pop,0olmZzsF4Xo,2019-09-26T16:00:07Z,3875100.0,57340.0,22.521602513747055,3.1963569141332506,0.094006
29,year,0olmZzsF4Xo,2019-09-26T16:00:07Z,3875100.0,57340.0,22.521602513747055,3.1963569141332506,0.094006
30,ham,0olmZzsF4Xo,2019-09-26T16:00:07Z,3875100.0,57340.0,22.521602513747055,3.1963569141332506,0.094006
31,leg,0olmZzsF4Xo,2019-09-26T16:00:07Z,3875100.0,57340.0,22.521602513747055,3.1963569141332506,0.094006
32,idea,BttmKN97aGA,2019-09-25T07:37:38Z,3402963.0,58.0,3.2222222222222223,8.856372888032693,
33,http,BttmKN97aGA,2019-09-25T07:37:38Z,3402963.0,58.0,3.2222222222222223,8.856372888032693,
34,snack,BttmKN97aGA,2019-09-25T07:37:38Z,3402963.0,58.0,3.2222222222222223,8.856372888032693,
35,website,BttmKN97aGA,2019-09-25T07:37:38Z,3402963.0,58.0,3.2222222222222223,8.856372888032693,
36,ground,bX4CmPR4qIU,2019-09-24T14:05:05Z,2732464.0,86543.0,45.91140583554377,2.337383436462583,0.107824
37,recipe,bX4CmPR4qIU,2019-09-24T14:05:05Z,2732464.0,86543.0,45.91140583554377,2.337383436462583,0.107824
38,menu,bX4CmPR4qIU,2019-09-24T14:05:05Z,2732464.0,86543.0,45.91140583554377,2.337383436462583,0.107824
39,eat,bX4CmPR4qIU,2019-09-24T14:05:05Z,2732464.0,86543.0,45.91140583554377,2.337383436462583,0.107824
40,beef,bX4CmPR4qIU,2019-09-24T14:05:05Z,2732464.0,86543.0,45.91140583554377,2.337383436462583,0.107824
41,mistake,fD4wD3GTJq4,2019-09-26T10:28:30Z,2427310.0,32832.0,42.41860465116279,1.7615066878053678,0.074738
42,teacher,fD4wD3GTJq4,2019-09-26T10:28:30Z,2427310.0,32832.0,42.41860465116279,1.7615066878053678,0.074738
43,recipe,fD4wD3GTJq4,2019-09-26T10:28:30Z,2427310.0,32832.0,42.41860465116279,1.7615066878053678,0.074738
