,kw,id,publishTime,viewCount,likeCount,likeratio,viewratio,comment_sentiment
0,bon,ppi0khS0s_8,2019-10-09T16:00:04Z,6503624.0,117851.0,47.73228027541515,5.366171497831074,0.24199199999999998
1,pastry,ppi0khS0s_8,2019-10-09T16:00:04Z,6503624.0,117851.0,47.73228027541515,5.366171497831074,0.24199199999999998
2,patch,ppi0khS0s_8,2019-10-09T16:00:04Z,6503624.0,117851.0,47.73228027541515,5.366171497831074,0.24199199999999998
3,attempt,ppi0khS0s_8,2019-10-09T16:00:04Z,6503624.0,117851.0,47.73228027541515,5.366171497831074,0.24199199999999998
4,chef,ppi0khS0s_8,2019-10-09T16:00:04Z,6503624.0,117851.0,47.73228027541515,5.366171497831074,0.24199199999999998
5,kid,ppi0khS0s_8,2019-10-09T16:00:04Z,6503624.0,117851.0,47.73228027541515,5.366171497831074,0.24199199999999998
6,appétit,ppi0khS0s_8,2019-10-09T16:00:04Z,6503624.0,117851.0,47.73228027541515,5.366171497831074,0.24199199999999998
7,wing,SkknL-nEwK0,2019-10-10T15:00:04Z,5808825.0,199605.0,18.907360045467463,2.068807959805027,0.33541400000000005
8,one,SkknL-nEwK0,2019-10-10T15:00:04Z,5808825.0,199605.0,18.907360045467463,2.068807959805027,0.33541400000000005
9,self,SkknL-nEwK0,2019-10-10T15:00:04Z,5808825.0,199605.0,18.907360045467463,2.068807959805027,0.33541400000000005
10,meet,SkknL-nEwK0,2019-10-10T15:00:04Z,5808825.0,199605.0,18.907360045467463,2.068807959805027,0.33541400000000005
11,future,SkknL-nEwK0,2019-10-10T15:00:04Z,5808825.0,199605.0,18.907360045467463,2.068807959805027,0.33541400000000005
12,spicy,SkknL-nEwK0,2019-10-10T15:00:04Z,5808825.0,199605.0,18.907360045467463,2.068807959805027,0.33541400000000005
13,rock,G5quO4E1Pxs,2019-10-08T09:40:17Z,3217717.0,4.0,1.3333333333333333,7.763024535775902,0.0
14,cookie,aQTFVMQwIlg,2019-10-11T17:02:19Z,3145506.0,185931.0,58.28557993730408,4.271582511139385,0.148642
15,recipe,aQTFVMQwIlg,2019-10-11T17:02:19Z,3145506.0,185931.0,58.28557993730408,4.271582511139385,0.148642
16,rain,aQTFVMQwIlg,2019-10-11T17:02:19Z,3145506.0,185931.0,58.28557993730408,4.271582511139385,0.148642
17,ramen,Ei54o_TPFBA,2019-10-10T14:00:00Z,3033851.0,40516.0,67.30232558139535,8.48845280906573,0.157182
