,kw,id,publishTime,viewCount,likeCount,likeratio,viewratio,comment_sentiment
0,woman,P2UKuJ0LVDg,2020-02-15T15:32:16Z,3959293.0,118247.0,45.619984567901234,0.946699489045441,0.2511
1,size,P2UKuJ0LVDg,2020-02-15T15:32:16Z,3959293.0,118247.0,45.619984567901234,0.946699489045441,0.2511
2,clothes,P2UKuJ0LVDg,2020-02-15T15:32:16Z,3959293.0,118247.0,45.619984567901234,0.946699489045441,0.2511
3,attempt,tqWXteVXo-A,2020-02-11T17:00:07Z,3813555.0,101960.0,102.78225806451613,3.1468424601635046,0.245888
4,bon,tqWXteVXo-A,2020-02-11T17:00:07Z,3813555.0,101960.0,102.78225806451613,3.1468424601635046,0.245888
5,butterfingers,tqWXteVXo-A,2020-02-11T17:00:07Z,3813555.0,101960.0,102.78225806451613,3.1468424601635046,0.245888
6,pastry,tqWXteVXo-A,2020-02-11T17:00:07Z,3813555.0,101960.0,102.78225806451613,3.1468424601635046,0.245888
7,appétit,tqWXteVXo-A,2020-02-11T17:00:07Z,3813555.0,101960.0,102.78225806451613,3.1468424601635046,0.245888
8,chef,tqWXteVXo-A,2020-02-11T17:00:07Z,3813555.0,101960.0,102.78225806451613,3.1468424601635046,0.245888
9,bite,7vTxUYBD0Nk,2020-02-11T14:00:01Z,3671613.0,107342.0,78.58125915080527,0.7867851866273443,0.22372799999999998
10,one,qUwOJ5Z1C6s,2020-02-13T16:00:12Z,3320426.0,97292.0,47.43637250121892,1.182885353280288,0.26584
11,zoë,qUwOJ5Z1C6s,2020-02-13T16:00:12Z,3320426.0,97292.0,47.43637250121892,1.182885353280288,0.26584
12,wing,qUwOJ5Z1C6s,2020-02-13T16:00:12Z,3320426.0,97292.0,47.43637250121892,1.182885353280288,0.26584
13,kravitz,qUwOJ5Z1C6s,2020-02-13T16:00:12Z,3320426.0,97292.0,47.43637250121892,1.182885353280288,0.26584
14,spicy,qUwOJ5Z1C6s,2020-02-13T16:00:12Z,3320426.0,97292.0,47.43637250121892,1.182885353280288,0.26584
15,basic,GWAY5i3CMpo,2020-02-13T14:00:05Z,3048090.0,109589.0,147.69407008086253,0.6531712518467883,0.147212
16,millionaire,GWAY5i3CMpo,2020-02-13T14:00:05Z,3048090.0,109589.0,147.69407008086253,0.6531712518467883,0.147212
17,cheesecake,CDn7dI-uQ-I,2020-02-09T19:44:28Z,2457648.0,111106.0,68.24692874692875,3.209475798318468,0.03149
18,fluffy,CDn7dI-uQ-I,2020-02-09T19:44:28Z,2457648.0,111106.0,68.24692874692875,3.209475798318468,0.03149
