,kw,id,publishTime,viewCount,likeCount,likeratio,viewratio,comment_sentiment
0,let,8bX5ASmVh4Q,2020-06-05T15:01:00Z,24430662.0,6114.0,0.5493755054362477,10.171092201293751,0.012058000000000003
1,creator,8bX5ASmVh4Q,2020-06-05T15:01:00Z,24430662.0,6114.0,0.5493755054362477,10.171092201293751,0.012058000000000003
2,bon,ax8aRuvszpI,2020-06-05T19:00:02Z,3031205.0,57281.0,12.622520934332305,2.5009691229240585,0.011627999999999998
3,method,ax8aRuvszpI,2020-06-05T19:00:02Z,3031205.0,57281.0,12.622520934332305,2.5009691229240585,0.011627999999999998
4,boxed,ax8aRuvszpI,2020-06-05T19:00:02Z,3031205.0,57281.0,12.622520934332305,2.5009691229240585,0.011627999999999998
5,brownie,ax8aRuvszpI,2020-06-05T19:00:02Z,3031205.0,57281.0,12.622520934332305,2.5009691229240585,0.011627999999999998
6,home,ax8aRuvszpI,2020-06-05T19:00:02Z,3031205.0,57281.0,12.622520934332305,2.5009691229240585,0.011627999999999998
7,talk,ax8aRuvszpI,2020-06-05T19:00:02Z,3031205.0,57281.0,12.622520934332305,2.5009691229240585,0.011627999999999998
8,kitchen,ax8aRuvszpI,2020-06-05T19:00:02Z,3031205.0,57281.0,12.622520934332305,2.5009691229240585,0.011627999999999998
9,chef,ax8aRuvszpI,2020-06-05T19:00:02Z,3031205.0,57281.0,12.622520934332305,2.5009691229240585,0.011627999999999998
10,appétit,ax8aRuvszpI,2020-06-05T19:00:02Z,3031205.0,57281.0,12.622520934332305,2.5009691229240585,0.011627999999999998
11,flavor,jxb7o4aQNaA,2020-06-05T17:18:09Z,2472922.0,41.0,5.125,3.853443874960767,0.0
12,domínguez,oiTJIn07vGM,2020-06-01T13:24:30Z,2087884.0,119626.0,75.28382630585274,10.188698224092834,0.08765600000000001
13,starter,oiTJIn07vGM,2020-06-01T13:24:30Z,2087884.0,119626.0,75.28382630585274,10.188698224092834,0.08765600000000001
14,recipe,oiTJIn07vGM,2020-06-01T13:24:30Z,2087884.0,119626.0,75.28382630585274,10.188698224092834,0.08765600000000001
15,appetizer,oiTJIn07vGM,2020-06-01T13:24:30Z,2087884.0,119626.0,75.28382630585274,10.188698224092834,0.08765600000000001
16,stick,oiTJIn07vGM,2020-06-01T13:24:30Z,2087884.0,119626.0,75.28382630585274,10.188698224092834,0.08765600000000001
17,potato,oiTJIn07vGM,2020-06-01T13:24:30Z,2087884.0,119626.0,75.28382630585274,10.188698224092834,0.08765600000000001
18,bon,xHU2wpTumG8,2020-06-04T16:00:07Z,1813216.0,65288.0,79.23300970873787,1.496037789985128,0.084728
19,youtube,xHU2wpTumG8,2020-06-04T16:00:07Z,1813216.0,65288.0,79.23300970873787,1.496037789985128,0.084728
20,home,xHU2wpTumG8,2020-06-04T16:00:07Z,1813216.0,65288.0,79.23300970873787,1.496037789985128,0.084728
21,talk,xHU2wpTumG8,2020-06-04T16:00:07Z,1813216.0,65288.0,79.23300970873787,1.496037789985128,0.084728
22,test,xHU2wpTumG8,2020-06-04T16:00:07Z,1813216.0,65288.0,79.23300970873787,1.496037789985128,0.084728
23,kitchen,xHU2wpTumG8,2020-06-04T16:00:07Z,1813216.0,65288.0,79.23300970873787,1.496037789985128,0.084728
24,chef,xHU2wpTumG8,2020-06-04T16:00:07Z,1813216.0,65288.0,79.23300970873787,1.496037789985128,0.084728
25,appétit,xHU2wpTumG8,2020-06-04T16:00:07Z,1813216.0,65288.0,79.23300970873787,1.496037789985128,0.084728
26,comment,xHU2wpTumG8,2020-06-04T16:00:07Z,1813216.0,65288.0,79.23300970873787,1.496037789985128,0.084728
27,odyssey,aWMJQ-8AHCQ,2020-05-31T13:56:49Z,1776159.0,3.0,3.0,6.5145941094898845,
28,version,22gA2PV8AbQ,2020-06-04T02:39:31Z,1355418.0,39.0,3.9,8.265866850691667,0.25
29,second,22gA2PV8AbQ,2020-06-04T02:39:31Z,1355418.0,39.0,3.9,8.265866850691667,0.25
30,egg,kj2ZupQ7fts,2020-06-02T09:09:50Z,1299590.0,21644.0,67.84952978056427,0.9445391602050397,0.030062
31,mayonnaise,kj2ZupQ7fts,2020-06-02T09:09:50Z,1299590.0,21644.0,67.84952978056427,0.9445391602050397,0.030062
32,sub,kj2ZupQ7fts,2020-06-02T09:09:50Z,1299590.0,21644.0,67.84952978056427,0.9445391602050397,0.030062
33,spam,kj2ZupQ7fts,2020-06-02T09:09:50Z,1299590.0,21644.0,67.84952978056427,0.9445391602050397,0.030062
34,end,kj2ZupQ7fts,2020-06-02T09:09:50Z,1299590.0,21644.0,67.84952978056427,0.9445391602050397,0.030062
35,sub,jBdQ65yHB_U,2020-06-04T08:47:18Z,1220619.0,17320.0,51.091445427728615,0.8871432106974625,0.0182
36,배추전,qYnea70F4RI,2020-06-06T14:43:31Z,908167.0,30232.0,56.50841121495327,0.6911512337153586,0.42397200000000007
37,pancake,qYnea70F4RI,2020-06-06T14:43:31Z,908167.0,30232.0,56.50841121495327,0.6911512337153586,0.42397200000000007
