,kw,id,publishTime,viewCount,likeCount,likeratio,viewratio,comment_sentiment
0,fit,MuajFTgkoHw,2020-05-14T16:00:10Z,12565807.0,338512.0,60.29782686141788,4.323229709522718,0.11084
1,recipe,MuajFTgkoHw,2020-05-14T16:00:10Z,12565807.0,338512.0,60.29782686141788,4.323229709522718,0.11084
2,gordon,MuajFTgkoHw,2020-05-14T16:00:10Z,12565807.0,338512.0,60.29782686141788,4.323229709522718,0.11084
3,time,MuajFTgkoHw,2020-05-14T16:00:10Z,12565807.0,338512.0,60.29782686141788,4.323229709522718,0.11084
4,morty,BxEDztBWdbc,2020-05-12T13:00:06Z,4436113.0,137386.0,80.06177156177156,0.9505926704363117,0.162164
5,food,BxEDztBWdbc,2020-05-12T13:00:06Z,4436113.0,137386.0,80.06177156177156,0.9505926704363117,0.162164
6,ricker,BxEDztBWdbc,2020-05-12T13:00:06Z,4436113.0,137386.0,80.06177156177156,0.9505926704363117,0.162164
7,rick,BxEDztBWdbc,2020-05-12T13:00:06Z,4436113.0,137386.0,80.06177156177156,0.9505926704363117,0.162164
8,pork,CPD4MOYalLo,2020-05-14T16:47:52Z,3282602.0,78128.0,20.973959731543623,25.305247672474575,0.014219999999999997
9,style,CPD4MOYalLo,2020-05-14T16:47:52Z,3282602.0,78128.0,20.973959731543623,25.305247672474575,0.014219999999999997
10,home,CPD4MOYalLo,2020-05-14T16:47:52Z,3282602.0,78128.0,20.973959731543623,25.305247672474575,0.014219999999999997
11,trick,CPD4MOYalLo,2020-05-14T16:47:52Z,3282602.0,78128.0,20.973959731543623,25.305247672474575,0.014219999999999997
12,rind,CPD4MOYalLo,2020-05-14T16:47:52Z,3282602.0,78128.0,20.973959731543623,25.305247672474575,0.014219999999999997
13,center,wDO4pRXpRmU,2020-05-16T17:27:49Z,2387590.0,103060.0,49.83558994197292,0.5708742671571531,0.342252
14,pansino,wDO4pRXpRmU,2020-05-16T17:27:49Z,2387590.0,103060.0,49.83558994197292,0.5708742671571531,0.342252
15,nummies,wDO4pRXpRmU,2020-05-16T17:27:49Z,2387590.0,103060.0,49.83558994197292,0.5708742671571531,0.342252
16,cookie,wDO4pRXpRmU,2020-05-16T17:27:49Z,2387590.0,103060.0,49.83558994197292,0.5708742671571531,0.342252
17,squash,87gx9-8ksJU,2020-05-10T16:00:12Z,2219585.0,41861.0,33.54246794871795,0.7636418269682944,0.215768
18,dish,87gx9-8ksJU,2020-05-10T16:00:12Z,2219585.0,41861.0,33.54246794871795,0.7636418269682944,0.215768
19,gordon,87gx9-8ksJU,2020-05-10T16:00:12Z,2219585.0,41861.0,33.54246794871795,0.7636418269682944,0.215768
20,butternut,87gx9-8ksJU,2020-05-10T16:00:12Z,2219585.0,41861.0,33.54246794871795,0.7636418269682944,0.215768
21,time,87gx9-8ksJU,2020-05-10T16:00:12Z,2219585.0,41861.0,33.54246794871795,0.7636418269682944,0.215768
22,weekend,87gx9-8ksJU,2020-05-10T16:00:12Z,2219585.0,41861.0,33.54246794871795,0.7636418269682944,0.215768
