,kw,id,publishTime,viewCount,likeCount,likeratio,viewratio,comment_sentiment
0,jenner,v3KrapfMXqU,2019-12-24T23:54:28Z,36176073.0,,,9.943704983731001,0.35150600000000004
1,christmas,v3KrapfMXqU,2019-12-24T23:54:28Z,36176073.0,,,9.943704983731001,0.35150600000000004
2,cooky,v3KrapfMXqU,2019-12-24T23:54:28Z,36176073.0,,,9.943704983731001,0.35150600000000004
3,stormi,v3KrapfMXqU,2019-12-24T23:54:28Z,36176073.0,,,9.943704983731001,0.35150600000000004
4,kylie,v3KrapfMXqU,2019-12-24T23:54:28Z,36176073.0,,,9.943704983731001,0.35150600000000004
5,쿠킹로그,wpUsg7f-F4o,2019-12-23T11:26:22Z,5574494.0,84582.0,32.93691588785047,4.052383448647906,0.08067
6,bon,VKqC5w207O4,2019-12-24T17:00:06Z,4319548.0,101448.0,62.66090179122915,3.5640264968599285,0.132672
7,pastry,VKqC5w207O4,2019-12-24T17:00:06Z,4319548.0,101448.0,62.66090179122915,3.5640264968599285,0.132672
8,attempt,VKqC5w207O4,2019-12-24T17:00:06Z,4319548.0,101448.0,62.66090179122915,3.5640264968599285,0.132672
9,roll,VKqC5w207O4,2019-12-24T17:00:06Z,4319548.0,101448.0,62.66090179122915,3.5640264968599285,0.132672
10,chef,VKqC5w207O4,2019-12-24T17:00:06Z,4319548.0,101448.0,62.66090179122915,3.5640264968599285,0.132672
11,appétit,VKqC5w207O4,2019-12-24T17:00:06Z,4319548.0,101448.0,62.66090179122915,3.5640264968599285,0.132672
12,pizza,VKqC5w207O4,2019-12-24T17:00:06Z,4319548.0,101448.0,62.66090179122915,3.5640264968599285,0.132672
13,pie,TNTKRj2lS1g,2019-12-24T14:00:10Z,3588340.0,118498.0,73.05672009864365,0.7708761256329036,0.24358399999999997
14,love,TNTKRj2lS1g,2019-12-24T14:00:10Z,3588340.0,118498.0,73.05672009864365,0.7708761256329036,0.24358399999999997
15,banoffee,TNTKRj2lS1g,2019-12-24T14:00:10Z,3588340.0,118498.0,73.05672009864365,0.7708761256329036,0.24358399999999997
16,bharwa,nkb1fJ8fVvo,2019-12-28T06:18:00Z,3127748.0,48890.0,20.698560541913633,2.0580690987765213,0.3614920000000001
