,kw,id,publishTime,viewCount,likeCount,likeratio,viewratio,comment_sentiment
0,pot,cs8OYby6RrA,2020-06-25T13:00:14Z,3974204.0,129620.0,81.57331655129012,0.8538790560348227,0.29130999999999996
1,pasta,cs8OYby6RrA,2020-06-25T13:00:14Z,3974204.0,129620.0,81.57331655129012,0.8538790560348227,0.29130999999999996
2,basic,cs8OYby6RrA,2020-06-25T13:00:14Z,3974204.0,129620.0,81.57331655129012,0.8538790560348227,0.29130999999999996
3,wiener,jKslWoZXvn0,2020-06-23T13:00:15Z,2680878.0,88613.0,127.1348637015782,0.5760010246038008,0.071382
4,sandwich,jKslWoZXvn0,2020-06-23T13:00:15Z,2680878.0,88613.0,127.1348637015782,0.5760010246038008,0.071382
5,twinkie,jKslWoZXvn0,2020-06-23T13:00:15Z,2680878.0,88613.0,127.1348637015782,0.5760010246038008,0.071382
6,breakfast,VjH-gqfD8v0,2020-06-21T16:00:17Z,2565883.0,54406.0,36.76081081081081,0.8835095402050493,0.21954200000000004
7,cajun,VjH-gqfD8v0,2020-06-21T16:00:17Z,2565883.0,54406.0,36.76081081081081,0.8835095402050493,0.21954200000000004
8,gordon,VjH-gqfD8v0,2020-06-21T16:00:17Z,2565883.0,54406.0,36.76081081081081,0.8835095402050493,0.21954200000000004
9,thank,FnsCUQ5bIMs,2020-06-25T19:59:26Z,2463943.0,7.0,inf,18.46051202133797,0.54025
10,pork,OtDjwT-gJgk,2020-06-22T20:54:36Z,2032909.0,64096.0,49.8026418026418,1.136248694904345,0.07701000000000001
11,nopales,OtDjwT-gJgk,2020-06-22T20:54:36Z,2032909.0,64096.0,49.8026418026418,1.136248694904345,0.07701000000000001
12,ranch,OtDjwT-gJgk,2020-06-22T20:54:36Z,2032909.0,64096.0,49.8026418026418,1.136248694904345,0.07701000000000001
13,colorado,OtDjwT-gJgk,2020-06-22T20:54:36Z,2032909.0,64096.0,49.8026418026418,1.136248694904345,0.07701000000000001
14,kitchen,OtDjwT-gJgk,2020-06-22T20:54:36Z,2032909.0,64096.0,49.8026418026418,1.136248694904345,0.07701000000000001
15,carnita,OtDjwT-gJgk,2020-06-22T20:54:36Z,2032909.0,64096.0,49.8026418026418,1.136248694904345,0.07701000000000001
16,level,vswP-bjAcnE,2020-06-23T16:00:03Z,1662655.0,33251.0,53.54428341384863,2.64099003923307,0.315214
17,food,vswP-bjAcnE,2020-06-23T16:00:03Z,1662655.0,33251.0,53.54428341384863,2.64099003923307,0.315214
18,dumpling,vswP-bjAcnE,2020-06-23T16:00:03Z,1662655.0,33251.0,53.54428341384863,2.64099003923307,0.315214
19,amateur,vswP-bjAcnE,2020-06-23T16:00:03Z,1662655.0,33251.0,53.54428341384863,2.64099003923307,0.315214
20,scientist,vswP-bjAcnE,2020-06-23T16:00:03Z,1662655.0,33251.0,53.54428341384863,2.64099003923307,0.315214
21,wing,5nFpkCmb8e4,2020-06-25T15:00:03Z,1579462.0,41545.0,36.379159369527144,0.5625240143763269,0.24708599999999997
22,one,5nFpkCmb8e4,2020-06-25T15:00:03Z,1579462.0,41545.0,36.379159369527144,0.5625240143763269,0.24708599999999997
23,tom,5nFpkCmb8e4,2020-06-25T15:00:03Z,1579462.0,41545.0,36.379159369527144,0.5625240143763269,0.24708599999999997
24,spicy,5nFpkCmb8e4,2020-06-25T15:00:03Z,1579462.0,41545.0,36.379159369527144,0.5625240143763269,0.24708599999999997
25,segura,5nFpkCmb8e4,2020-06-25T15:00:03Z,1579462.0,41545.0,36.379159369527144,0.5625240143763269,0.24708599999999997
26,isamara,z1s_v5Ldhqg,2020-06-22T21:46:07Z,1545833.0,152391.0,93.43408951563458,3.3018141064544984,0.16481200000000001
27,amâncio,z1s_v5Ldhqg,2020-06-22T21:46:07Z,1545833.0,152391.0,93.43408951563458,3.3018141064544984,0.16481200000000001
28,milk,z1s_v5Ldhqg,2020-06-22T21:46:07Z,1545833.0,152391.0,93.43408951563458,3.3018141064544984,0.16481200000000001
29,season,iWWQBoS3SL4,2020-06-27T08:00:05Z,1533783.0,21858.0,53.31219512195122,1.1152459516772044,0.036172
