,kw,id,publishTime,viewCount,likeCount,likeratio,viewratio,comment_sentiment
0,greatness,B6N7wc55cyk,2019-09-29T17:08:17Z,24694217.0,112.0,1.4736842105263157,22.924523984249856,-0.05506
1,eat,B6N7wc55cyk,2019-09-29T17:08:17Z,24694217.0,112.0,1.4736842105263157,22.924523984249856,-0.05506
2,food,B6N7wc55cyk,2019-09-29T17:08:17Z,24694217.0,112.0,1.4736842105263157,22.924523984249856,-0.05506
3,health,B6N7wc55cyk,2019-09-29T17:08:17Z,24694217.0,112.0,1.4736842105263157,22.924523984249856,-0.05506
4,environment,B6N7wc55cyk,2019-09-29T17:08:17Z,24694217.0,112.0,1.4736842105263157,22.924523984249856,-0.05506
5,flavour,B6N7wc55cyk,2019-09-29T17:08:17Z,24694217.0,112.0,1.4736842105263157,22.924523984249856,-0.05506
6,revelation,cee6883w2Nk,2019-10-01T13:00:06Z,10083805.0,214855.0,82.25689127105666,2.1665596166274366,0.15495199999999998
7,universe,cee6883w2Nk,2019-10-01T13:00:06Z,10083805.0,214855.0,82.25689127105666,2.1665596166274366,0.15495199999999998
8,nothing,cee6883w2Nk,2019-10-01T13:00:06Z,10083805.0,214855.0,82.25689127105666,2.1665596166274366,0.15495199999999998
9,dish,cee6883w2Nk,2019-10-01T13:00:06Z,10083805.0,214855.0,82.25689127105666,2.1665596166274366,0.15495199999999998
10,ingredient,cee6883w2Nk,2019-10-01T13:00:06Z,10083805.0,214855.0,82.25689127105666,2.1665596166274366,0.15495199999999998
11,witch,U1d9XJCrb40,2019-10-03T19:00:02Z,7686463.0,8972.0,3.058983975451756,3.5657554721427753,0.334054
12,griswalda,U1d9XJCrb40,2019-10-03T19:00:02Z,7686463.0,8972.0,3.058983975451756,3.5657554721427753,0.334054
13,subscribe,U1d9XJCrb40,2019-10-03T19:00:02Z,7686463.0,8972.0,3.058983975451756,3.5657554721427753,0.334054
14,time,U1d9XJCrb40,2019-10-03T19:00:02Z,7686463.0,8972.0,3.058983975451756,3.5657554721427753,0.334054
15,brew,U1d9XJCrb40,2019-10-03T19:00:02Z,7686463.0,8972.0,3.058983975451756,3.5657554721427753,0.334054
16,money,U1d9XJCrb40,2019-10-03T19:00:02Z,7686463.0,8972.0,3.058983975451756,3.5657554721427753,0.334054
17,spice,U1d9XJCrb40,2019-10-03T19:00:02Z,7686463.0,8972.0,3.058983975451756,3.5657554721427753,0.334054
18,thing,U1d9XJCrb40,2019-10-03T19:00:02Z,7686463.0,8972.0,3.058983975451756,3.5657554721427753,0.334054
19,le,Q2q66D-bJDI,2019-10-04T08:55:54Z,5858787.0,61.0,7.625,31.360926271514014,-0.030587499999999997
20,pasta,Q2q66D-bJDI,2019-10-04T08:55:54Z,5858787.0,61.0,7.625,31.360926271514014,-0.030587499999999997
21,recipe,Q2q66D-bJDI,2019-10-04T08:55:54Z,5858787.0,61.0,7.625,31.360926271514014,-0.030587499999999997
22,bouillon,Q2q66D-bJDI,2019-10-04T08:55:54Z,5858787.0,61.0,7.625,31.360926271514014,-0.030587499999999997
