,kw,id,publishTime,viewCount,likeCount,likeratio,viewratio,comment_sentiment
0,mastery,b0IuTL3Z-kk,2020-03-23T16:00:06Z,4829634.0,157098.0,105.78989898989899,7.673141350451297,0.20423400000000005
1,method,b0IuTL3Z-kk,2020-03-23T16:00:06Z,4829634.0,157098.0,105.78989898989899,7.673141350451297,0.20423400000000005
2,cocktail,b0IuTL3Z-kk,2020-03-23T16:00:06Z,4829634.0,157098.0,105.78989898989899,7.673141350451297,0.20423400000000005
3,rice,Z130iUTIIAY,2020-03-28T06:22:42Z,3859174.0,77172.0,22.401161103047894,2.5381975797008556,0.36146600000000007
4,fry,Z130iUTIIAY,2020-03-28T06:22:42Z,3859174.0,77172.0,22.401161103047894,2.5381975797008556,0.36146600000000007
5,jeera,Z130iUTIIAY,2020-03-28T06:22:42Z,3859174.0,77172.0,22.401161103047894,2.5381975797008556,0.36146600000000007
6,hotel,Z130iUTIIAY,2020-03-28T06:22:42Z,3859174.0,77172.0,22.401161103047894,2.5381975797008556,0.36146600000000007
7,dal,Z130iUTIIAY,2020-03-28T06:22:42Z,3859174.0,77172.0,22.401161103047894,2.5381975797008556,0.36146600000000007
8,tadka,Z130iUTIIAY,2020-03-28T06:22:42Z,3859174.0,77172.0,22.401161103047894,2.5381975797008556,0.36146600000000007
9,kabitaskitchen,Z130iUTIIAY,2020-03-28T06:22:42Z,3859174.0,77172.0,22.401161103047894,2.5381975797008556,0.36146600000000007
10,bon,smjnOG1diXg,2020-03-28T16:00:03Z,3055482.0,55214.0,17.67979506884406,2.521301120310394,0.005235999999999993
11,pizza,smjnOG1diXg,2020-03-28T16:00:03Z,3055482.0,55214.0,17.67979506884406,2.521301120310394,0.005235999999999993
12,way,smjnOG1diXg,2020-03-28T16:00:03Z,3055482.0,55214.0,17.67979506884406,2.521301120310394,0.005235999999999993
13,appétit,smjnOG1diXg,2020-03-28T16:00:03Z,3055482.0,55214.0,17.67979506884406,2.521301120310394,0.005235999999999993
14,method,smjnOG1diXg,2020-03-28T16:00:03Z,3055482.0,55214.0,17.67979506884406,2.521301120310394,0.005235999999999993
15,recipe,GGKvnuw4VZM,2020-03-24T14:24:31Z,2924172.0,45.0,15.0,17.555038739726434,0.0
